#         COST_U        COST_H      COST_D       COST_S       REGU_H       REGU_A          HPO 
12.0817184448 619.9717407227 0.0000000000 0.0000000000 0.0000000000 0.0000000000
12.0837364197 611.7141113281 0.0000000000 0.0000075882 -0.8668459058 0.0436409488
12.1503496170 603.5367431641 0.0000000000 0.0000203824 -1.7130447626 0.2853618562
12.0889244080 595.4443969727 0.0000000000 0.0000486160 -2.5389456749 0.0851531923
12.0895786285 587.4318237305 0.0000000000 0.0000976660 -3.3465006351 0.1425381601
12.1052427292 579.5045776367 0.0000000000 0.0001520745 -4.1375303268 0.1550768316
12.0973215103 571.6619262695 0.0000000000 0.0001995532 -4.9143819809 0.0821795464
12.0985269547 563.9048461914 0.0000000000 0.0002354801 -5.6789264679 0.0520305522
12.0974712372 556.2340087891 0.0000000000 0.0002591067 -6.4325428009 0.0774581730
12.0964527130 548.6499633789 0.0000000000 0.0002725114 -7.1762204170 0.0905287415
12.0961360931 541.1529541016 0.0000000000 0.0002782596 -7.9106988907 0.0643063784
12.0976247787 533.7431640625 0.0000000000 0.0002782021 -8.6365652084 0.0353750922
12.0971345901 526.4206542969 0.0000000000 0.0002743757 -9.3542804718 0.0328157283
12.1006374359 519.1854248047 0.0000000000 0.0002682085 -10.0641937256 0.0460836105
12.1077270508 512.0366210938 0.0000000000 0.0002621977 -10.7665615082 0.0490488447
12.1044979095 504.9742431641 0.0000000000 0.0002679629 -11.4615020752 0.0360408612
12.1007957458 497.9979553223 0.0000000000 0.0002951671 -12.1492404938 0.0224296078
12.0987997055 491.1073608398 0.0000000000 0.0003503628 -12.8298997879 0.0203320011
12.1008796692 484.3023071289 0.0000000000 0.0004342479 -13.5035572052 0.0257175602
12.1065244675 477.5824279785 0.0000000000 0.0005417630 -14.1702728271 0.0272722691
12.1135501862 470.9473571777 0.0000000000 0.0006662363 -14.8301029205 0.0215360634
12.1207456589 464.3964538574 0.0000000000 0.0008040790 -15.4830951691 0.0147652663
12.1262025833 457.9291381836 0.0000000000 0.0009543428 -16.1293010712 0.0129452022
12.1296005249 451.5444641113 0.0000000000 0.0011177358 -16.7687816620 0.0149297230
12.1323528290 445.2418518066 0.0000000000 0.0012898915 -17.4015941620 0.0155736115
12.1353073120 439.0205688477 0.0000000000 0.0014728229 -18.0277843475 0.0128348405
12.1395034790 432.8800048828 0.0000000000 0.0016703069 -18.6474037170 0.0093965102
12.1454486847 426.8193664551 0.0000000000 0.0018869990 -19.2604923248 0.0082432255
12.1529531479 420.8382263184 0.0000000000 0.0021272164 -19.8670902252 0.0089785587
12.1619663239 414.9357299805 0.0000000000 0.0023953540 -20.4672431946 0.0091080545
12.1724138260 409.1112670898 0.0000000000 0.0026961849 -21.0610122681 0.0076071136
12.1842460632 403.3639831543 0.0000000000 0.0030326857 -21.6484355927 0.0058296388
12.1970624924 397.6931152344 0.0000000000 0.0034067661 -22.2295761108 0.0052360022
12.2103433609 392.0979309082 0.0000000000 0.0038209660 -22.8044795990 0.0055161631
12.2227115631 386.5773925781 0.0000000000 0.0042791613 -23.3732051849 0.0053915009
12.2335119247 381.1305236816 0.0000000000 0.0047858162 -23.9358119965 0.0044878898
12.2434511185 375.7564086914 0.0000000000 0.0053467876 -24.4923706055 0.0035971268
12.2526426315 370.4541320801 0.0000000000 0.0059681004 -25.0429306030 0.0033548935
12.2615270615 365.2228088379 0.0000000000 0.0066523026 -25.5875587463 0.0034368928
12.2703075409 360.0615844727 0.0000000000 0.0073984400 -26.1263046265 0.0032175593
12.2791433334 354.9696350098 0.0000000000 0.0082074841 -26.6592235565 0.0026647509
12.2880849838 349.9460144043 0.0000000000 0.0090824924 -27.1863746643 0.0022406611
12.2972116470 344.9899902344 0.0000000000 0.0100258570 -27.7078170776 0.0021644044
12.3064470291 340.1006469727 0.0000000000 0.0110413013 -28.2236194611 0.0021551265
12.3157873154 335.2772521973 0.0000000000 0.0121330563 -28.7338485718 0.0019260281
12.3255157471 330.5189208984 0.0000000000 0.0133064268 -29.2385711670 0.0015944341
12.3356599808 325.8249206543 0.0000000000 0.0145607749 -29.7378501892 0.0014249319
12.3461914062 321.1944274902 0.0000000000 0.0158954114 -30.2317504883 0.0014130315
12.3572168350 316.6266479492 0.0000000000 0.0173142571 -30.7203369141 0.0013491999
